date,time,year,month,day,mins,hour,NDSI,AEI,ADI,BI,ACI,period,season
2021-12-24,11:40:00,2021,12,24,40,11,0.909629577949885,0.039727,2.299814,3.22113407375387,1813.71046428168,morning,Summer
2021-12-24,11:50:00,2021,12,24,50,11,0.752908667007561,0.091651,2.287365,1.78363216174077,1827.01514052141,morning,Summer
2021-12-24,12:00:00,2021,12,24,0,12,0.672069161099477,0.014393,2.302186,1.12740378538714,1812.30992505894,midday,Summer
2021-12-24,12:10:00,2021,12,24,10,12,0.538699173080086,0.073225,2.293448,1.81165146867026,1820.52654083646,midday,Summer
2021-12-24,12:20:00,2021,12,24,20,12,0.734372821088021,0.619736,1.568025,2.83395613798683,1825.89785194978,midday,Summer
2021-12-24,12:30:00,2021,12,24,30,12,0.60730872898465,0.021769,2.301739,3.16607481134653,1813.7222411552,midday,Summer
2021-12-24,12:40:00,2021,12,24,40,12,0.842764005572423,0.043582,2.299,2.65814577861941,1827.85819644008,midday,Summer
2021-12-24,12:50:00,2021,12,24,50,12,0.549179708784251,0.030587,2.301026,1.7848345829143,1816.25802399405,midday,Summer
2021-12-24,13:00:00,2021,12,24,0,13,0.746894744110633,0.038444,2.29996,2.30610055622345,1817.84046814503,midday,Summer
2021-12-24,13:10:00,2021,12,24,10,13,0.539558678975275,0.319441,2.118175,1.81917258115819,1811.50817094526,midday,Summer
2021-12-24,13:20:00,2021,12,24,20,13,0.444184664278675,0.107735,2.281218,1.08571108051352,1808.16488212173,midday,Summer
2021-12-24,13:30:00,2021,12,24,30,13,0.660500370869913,0.773396,1.007752,2.22255786383719,1814.16345130306,midday,Summer
2021-12-24,13:40:00,2021,12,24,40,13,0.0101241267510003,0.184674,2.248215,3.41320907609209,1821.96092774738,midday,Summer
2021-12-24,13:50:00,2021,12,24,50,13,0.705937275733884,0.018634,2.301926,2.29459933505948,1814.89487991774,midday,Summer
2021-12-24,14:00:00,2021,12,24,0,14,0.735201524420234,0.457091,1.921672,3.06170342190583,1812.08437363884,afternoon,Summer
2021-12-24,14:10:00,2021,12,24,10,14,0.47007502617659,0.099556,2.284616,2.17162214236673,1816.78468818635,afternoon,Summer
2021-12-24,14:20:00,2021,12,24,20,14,0.764568298399575,0.044284,2.299003,2.20034487460375,1823.12476751831,afternoon,Summer
2021-12-24,14:30:00,2021,12,24,30,14,0.527613105165067,0.036858,2.300161,2.04281541467112,1811.5928521871,afternoon,Summer
2021-12-24,14:40:00,2021,12,24,40,14,0.827220023220476,0.057995,2.296828,3.17220144830892,1835.71738019134,afternoon,Summer
2021-12-24,14:50:00,2021,12,24,50,14,0.581793031031452,0.359628,2.087425,2.6525503779033,1844.60845119938,afternoon,Summer
2021-12-24,15:00:00,2021,12,24,0,15,0.914710753837119,0.545041,1.766169,5.97646665480185,1828.99139768848,afternoon,Summer
2021-12-24,15:10:00,2021,12,24,10,15,0.673429533366629,0.290229,2.156843,3.3900269272544,1828.52404788338,afternoon,Summer
2021-12-24,15:20:00,2021,12,24,20,15,0.606712327972461,0.042381,2.299527,2.64709851252006,1816.05075298467,afternoon,Summer
2021-12-24,15:30:00,2021,12,24,30,15,0.36569120907855,0.332595,2.096582,0.918897596388908,1807.47377956115,afternoon,Summer
2021-12-24,15:40:00,2021,12,24,40,15,0.748770878796344,0.065152,2.295419,3.57037087411736,1820.41243977849,afternoon,Summer
2021-12-24,15:50:00,2021,12,24,50,15,0.64138876649501,0.667422,1.343203,1.84251181634766,1819.13868216166,afternoon,Summer
2021-12-24,16:00:00,2021,12,24,0,16,0.630450558834993,0.065704,2.295382,1.74073873757931,1811.94752371608,afternoon,Summer
2021-12-24,16:10:00,2021,12,24,10,16,0.652829477639103,0.049597,2.298421,1.55957860249798,1817.32390615352,afternoon,Summer
2021-12-24,16:20:00,2021,12,24,20,16,0.724924493229143,0.195767,2.239428,4.34388378098001,1816.7213348522,afternoon,Summer
2021-12-24,16:30:00,2021,12,24,30,16,0.530447937312462,0.383321,2.02475,0.95816219363192,1802.15973117302,afternoon,Summer
2021-12-24,16:40:00,2021,12,24,40,16,0.67686382269405,0.042104,2.299826,2.15953139085783,1809.16749087495,afternoon,Summer
2021-12-24,16:50:00,2021,12,24,50,16,0.338985294161356,0.376957,2.070555,3.4041089785584,1847.91323039071,afternoon,Summer
2021-12-24,17:00:00,2021,12,24,0,17,0.68172184579668,0.175212,2.252427,2.5075687145138,1822.11728051244,afternoon,Summer
2021-12-24,17:10:00,2021,12,24,10,17,0.662060830722477,0.009747,2.302419,1.31169085046998,1816.83804406898,afternoon,Summer
2021-12-24,17:20:00,2021,12,24,20,17,0.263910194803529,0.052133,2.297986,1.66553093981062,1815.21648580356,afternoon,Summer
2021-12-24,17:30:00,2021,12,24,30,17,0.630308684003547,0.010031,2.30241,2.01154852459998,1813.75469837537,afternoon,Summer
2021-12-24,17:40:00,2021,12,24,40,17,0.628514643880976,0.006042,2.302517,1.21247908703908,1802.42009827552,afternoon,Summer
2021-12-24,17:50:00,2021,12,24,50,17,0.861977455923458,0.122104,2.275782,3.1016667676099,1809.25477228436,afternoon,Summer
2021-12-24,18:00:00,2021,12,24,0,18,0.80049053630314,0.770796,1.05796,3.92690786685625,1825.39469187436,dusk,Summer
2021-12-24,18:10:00,2021,12,24,10,18,0.47399127409885,0.103502,2.283092,1.03014965976381,1809.23974533241,dusk,Summer
2021-12-24,18:20:00,2021,12,24,20,18,0.505625760515712,0.102208,2.282797,0.932332516175965,1802.54403200301,dusk,Summer
2021-12-24,18:30:00,2021,12,24,30,18,0.50084066470477,0.097769,2.284345,0.857574444038688,1806.58795606044,dusk,Summer
2021-12-24,18:40:00,2021,12,24,40,18,0.656275100449145,0.314407,2.115752,1.46270545760966,1810.4089368493,dusk,Summer
2021-12-24,18:50:00,2021,12,24,50,18,0.646920457117472,0.108207,2.281986,1.72364597170123,1817.83751867156,dusk,Summer
2021-12-24,19:00:00,2021,12,24,0,19,0.815089114131237,0.088125,2.289044,3.36481442042754,1823.81828063398,dusk,Summer
2021-12-24,19:10:00,2021,12,24,10,19,0.373218682075478,0.332131,2.102364,1.21947126101228,1812.51272200083,dusk,Summer
2021-12-24,19:20:00,2021,12,24,20,19,-0.126316583806982,0.807086,0.796069,3.72255278505568,1823.72712649253,dusk,Summer
2021-12-24,19:30:00,2021,12,24,30,19,0.800723883130546,0.066109,2.294908,2.92547719743364,1824.4976594263,dusk,Summer
2021-12-24,19:40:00,2021,12,24,40,19,0.795472894474079,0.030558,2.300958,2.67023256547228,1825.29958519271,dusk,Summer
2021-12-24,19:50:00,2021,12,24,50,19,0.476022021771476,0.029017,2.301078,1.33102566719001,1809.49824927028,dusk,Summer
2021-12-24,20:00:00,2021,12,24,0,20,0.506488232875501,0.16317,2.256635,1.24285125223746,1806.74936030264,night,Summer
2021-12-24,20:10:00,2021,12,24,10,20,0.420671545767884,0.171087,2.248269,1.00136976134005,1810.2732133454,night,Summer
2021-12-24,20:20:00,2021,12,24,20,20,0.766447330387988,0.09706,2.286678,3.39701134788298,1817.08193450794,night,Summer
2021-12-24,20:30:00,2021,12,24,30,20,0.657176387563122,0.08289,2.290133,2.08723158974689,1813.58505374457,night,Summer
2021-12-24,20:40:00,2021,12,24,40,20,0.627104735288629,0.01607,2.30208,0.739492668156344,1808.95808516283,night,Summer
2021-12-24,20:50:00,2021,12,24,50,20,0.514255676532275,0.374768,2.025993,0.710071406414904,1797.93641728797,night,Summer
2021-12-25,05:00:00,2021,12,25,0,5,0.312967009966238,0.070072,2.293415,0.66081467500316,1815.05611964622,dawn,Summer
2021-12-25,05:10:00,2021,12,25,10,5,0.286544793830909,0.06626,2.294757,0.818213465246598,1814.33847278039,dawn,Summer
2021-12-25,05:20:00,2021,12,25,20,5,0.361856060989004,0.066531,2.294869,1.07012062061183,1821.20750955534,dawn,Summer
2021-12-25,05:30:00,2021,12,25,30,5,0.276862891055622,0.180499,2.245075,0.847492200670407,1816.40245029995,dawn,Summer
2021-12-25,05:40:00,2021,12,25,40,5,0.364749876418236,0.062341,2.295907,1.41689726266553,1819.56132809478,dawn,Summer
2021-12-25,05:50:00,2021,12,25,50,5,0.76207834984867,0.123003,2.277132,3.05229670973853,1814.07002313216,dawn,Summer
2021-12-25,06:00:00,2021,12,25,0,6,0.813382129618196,0.013591,2.302284,3.03674379122909,1820.2811667836,dawn,Summer
2021-12-25,06:10:00,2021,12,25,10,6,0.877625494290572,0.038833,2.300114,5.22224428170888,1829.04817581665,dawn,Summer
2021-12-25,06:20:00,2021,12,25,20,6,0.86555330096785,0.113542,2.281731,3.99270582967009,1816.60042532652,dawn,Summer
2021-12-25,06:30:00,2021,12,25,30,6,0.541431284832898,0.073315,2.293905,2.71043054257068,1821.46563419787,dawn,Summer
2021-12-25,06:40:00,2021,12,25,40,6,0.630018191084432,0.006859,2.302508,1.52534516374182,1814.94422837108,dawn,Summer
2021-12-25,06:50:00,2021,12,25,50,6,0.861937238449393,0.020773,2.301889,4.55025530871718,1836.43702018283,dawn,Summer
2021-12-25,07:00:00,2021,12,25,0,7,0.673491839692785,0.009882,2.302429,2.28275302568977,1815.92875495473,dawn,Summer
2021-12-25,07:10:00,2021,12,25,10,7,0.628400305435341,0.010979,2.302392,3.64831827766647,1824.51793580158,dawn,Summer
2021-12-25,07:20:00,2021,12,25,20,7,0.852241006274515,0.017754,2.302069,4.45607588655024,1813.65616751914,dawn,Summer
2021-12-25,07:30:00,2021,12,25,30,7,0.685087730993468,0.240057,2.207722,3.20522787876649,1816.99157615067,dawn,Summer
2021-12-25,07:40:00,2021,12,25,40,7,0.729803405973849,0.152935,2.26453,2.77291239771473,1837.5986968808,dawn,Summer
2021-12-25,07:50:00,2021,12,25,50,7,0.57597667370152,0.035283,2.300386,1.06591805160106,1807.85710827544,dawn,Summer
2021-12-25,08:00:00,2021,12,25,0,8,0.795799525679517,0.075167,2.293522,7.34624865303576,1810.22726408413,morning,Summer
2021-12-25,08:10:00,2021,12,25,10,8,0.593356747358735,0.30466,2.139466,1.39330393760003,1811.68171808212,morning,Summer
2021-12-25,08:20:00,2021,12,25,20,8,0.586937338009352,0.139895,2.266647,1.10064484586878,1807.69236783454,morning,Summer
2021-12-25,08:30:00,2021,12,25,30,8,0.668852173612484,0.18258,2.239807,1.34848131140459,1808.56495677097,morning,Summer
2021-12-25,08:40:00,2021,12,25,40,8,0.593336990260848,0.283003,2.167156,3.09567565633254,1810.28997036884,morning,Summer
2021-12-25,08:50:00,2021,12,25,50,8,0.720270569730801,0.058262,2.296876,2.28323651939781,1821.44604219544,morning,Summer
2021-12-25,09:00:00,2021,12,25,0,9,0.825175851493362,0.67566,1.439892,3.37996882202849,1850.24954589586,morning,Summer
2021-12-25,09:10:00,2021,12,25,10,9,0.454217917111714,0.424648,1.993356,1.61667477719519,1819.72289344085,morning,Summer
2021-12-25,09:20:00,2021,12,25,20,9,0.546958104093824,0.887068,0.161909,1.21084712167594,1813.73023521277,morning,Summer
2021-12-25,09:30:00,2021,12,25,30,9,0.722718135966059,0.161677,2.256768,2.28020806549945,1826.66253274344,morning,Summer
2021-12-25,09:40:00,2021,12,25,40,9,0.4888340861622,0.182781,2.243283,1.08028344511455,1817.35025590503,morning,Summer
2021-12-25,09:50:00,2021,12,25,50,9,0.707869640717336,0.788452,0.874021,2.74602746031437,1826.19418132523,morning,Summer
2021-12-25,10:00:00,2021,12,25,0,10,0.634683821765515,0.016901,2.302063,0.9184225493373,1817.50950462901,morning,Summer
2021-12-25,10:10:00,2021,12,25,10,10,0.899312434211421,0.372968,2.060329,4.36690762437202,1834.44706690705,morning,Summer
2021-12-25,10:20:00,2021,12,25,20,10,0.724314713634087,0.864314,0.461563,1.61778910878643,1817.8370046073,morning,Summer
2021-12-25,10:30:00,2021,12,25,30,10,0.926733378052994,0.691209,1.354526,4.38027020032239,1866.69320310102,morning,Summer
2021-12-25,10:40:00,2021,12,25,40,10,0.438234081821434,0.837695,0.557429,1.16367851036361,1825.77730474622,morning,Summer
2021-12-25,10:50:00,2021,12,25,50,10,0.752697826891565,0.73723,1.174716,2.73683477392098,1840.26903552498,morning,Summer
2021-12-25,11:00:00,2021,12,25,0,11,0.73311861350111,0.548617,1.682693,1.89938013057578,1856.87157953183,morning,Summer
2021-12-25,11:10:00,2021,12,25,10,11,0.584339162886566,0.074137,2.293154,1.38781138193271,1820.94328102836,morning,Summer
2021-12-25,11:20:00,2021,12,25,20,11,0.622555259713793,0.294911,2.146803,1.90598619787578,1823.19476144902,morning,Summer
2021-12-25,11:30:00,2021,12,25,30,11,0.497535221893998,0.176004,2.243978,0.948988229160261,1812.12434102434,morning,Summer
2021-12-25,11:40:00,2021,12,25,40,11,0.7714892952195,0.352416,2.081776,2.82860615308016,1821.82267824008,morning,Summer
2021-12-25,11:50:00,2021,12,25,50,11,0.540435845912532,0.260665,2.174194,0.866814601087853,1815.23701746163,morning,Summer
2021-12-25,12:00:00,2021,12,25,0,12,0.328100367962254,0.82011,0.755344,1.40430616057139,1811.08178335221,midday,Summer
2021-12-25,12:10:00,2021,12,25,10,12,0.740843582665673,0.024059,2.301615,2.06919090762857,1839.01466757385,midday,Summer
2021-12-25,12:20:00,2021,12,25,20,12,0.632750146695329,0.208456,2.216518,1.58540734414361,1817.40066492779,midday,Summer
2021-12-25,12:30:00,2021,12,25,30,12,0.637194141786102,0.031747,2.300811,2.50965237531609,1812.20658780586,midday,Summer
2021-12-25,12:40:00,2021,12,25,40,12,0.538594552728233,0.207489,2.228902,1.98540100512819,1812.86090797322,midday,Summer
2021-12-25,12:50:00,2021,12,25,50,12,0.644508879115454,0.085145,2.290053,2.72289184414239,1808.73725609497,midday,Summer
2021-12-25,13:00:00,2021,12,25,0,13,0.608926771377797,0.070519,2.294188,1.95851852194931,1811.07658220373,midday,Summer
2021-12-25,13:10:00,2021,12,25,10,13,0.629045987040107,0.023025,2.301575,1.40647483779506,1810.19222333233,midday,Summer
2021-12-25,13:20:00,2021,12,25,20,13,0.598094621834154,0.01449,2.30221,1.98604189451826,1813.27893968697,midday,Summer
2021-12-25,13:30:00,2021,12,25,30,13,0.620305615560537,0.008936,2.302451,1.95675892337563,1809.23896227883,midday,Summer
2021-12-25,13:40:00,2021,12,25,40,13,0.68623793172038,0.017614,2.302018,2.29330655446847,1813.088359167,midday,Summer
2021-12-25,13:50:00,2021,12,25,50,13,0.412030276176695,0.049953,2.29825,1.19680828024757,1802.46355315503,midday,Summer
2021-12-25,14:00:00,2021,12,25,0,14,0.441715348715516,0.053181,2.298019,2.01660645538435,1809.23670406391,afternoon,Summer
2021-12-25,14:10:00,2021,12,25,10,14,0.601617523714905,0.117464,2.277934,1.47638150833208,1807.18143538994,afternoon,Summer
2021-12-25,14:20:00,2021,12,25,20,14,0.485808118169358,0.058749,2.296829,1.35876833489809,1802.29705482702,afternoon,Summer
2021-12-25,14:30:00,2021,12,25,30,14,0.772558709232623,0.21949,2.219685,2.19088841643367,1882.02414226901,afternoon,Summer
2021-12-25,14:40:00,2021,12,25,40,14,0.653725253561041,0.048884,2.298528,1.96314092822519,1806.31574976541,afternoon,Summer
2021-12-25,14:50:00,2021,12,25,50,14,0.606657823609498,0.04687,2.298696,1.75910494527503,1800.77069375819,afternoon,Summer
2021-12-25,15:00:00,2021,12,25,0,15,0.5143111755317,0.03691,2.300361,2.28120402310919,1812.28114721581,afternoon,Summer
2021-12-25,15:10:00,2021,12,25,10,15,0.578750217975517,0.057384,2.296695,1.52750711604999,1810.25445293661,afternoon,Summer
2021-12-25,15:20:00,2021,12,25,20,15,0.677943774274882,0.121784,2.277373,2.42210370946844,1816.0380752949,afternoon,Summer
2021-12-25,15:30:00,2021,12,25,30,15,0.637835718819967,0.037757,2.300283,2.0368059235701,1839.44956688091,afternoon,Summer
2021-12-25,15:40:00,2021,12,25,40,15,0.352239877723536,0.214374,2.226593,1.51304577844563,1808.0827512724,afternoon,Summer
2021-12-25,15:50:00,2021,12,25,50,15,0.592068427840497,0.040326,2.300006,2.52949619720905,1835.31458183741,afternoon,Summer
2021-12-25,16:00:00,2021,12,25,0,16,0.493695428074277,0.084464,2.291276,2.74074935393606,1811.25667416859,afternoon,Summer
2021-12-25,16:10:00,2021,12,25,10,16,0.488029239875705,0.035943,2.300474,2.0221464645325,1814.45716093155,afternoon,Summer
2021-12-25,16:20:00,2021,12,25,20,16,0.652235976492329,0.024487,2.30163,3.22618751218824,1825.73490267974,afternoon,Summer
2021-12-25,16:30:00,2021,12,25,30,16,0.446682319501936,0.015828,2.30217,1.66293388484154,1812.38298637056,afternoon,Summer
2021-12-25,16:40:00,2021,12,25,40,16,0.708873056261346,0.407989,2.016743,3.5610431838194,1821.77708823195,afternoon,Summer
2021-12-25,16:50:00,2021,12,25,50,16,0.370604908860502,0.033890000000000003,2.300652,1.13983134794966,1808.23394649153,afternoon,Summer
2021-12-25,17:00:00,2021,12,25,0,17,0.799637192868082,0.01204,2.302337,2.46699548006575,1830.33938603965,afternoon,Summer
2021-12-25,17:10:00,2021,12,25,10,17,0.355733181519983,0.017429,2.302104,1.89842781166881,1818.61767171492,afternoon,Summer
2021-12-25,17:20:00,2021,12,25,20,17,0.461656648524897,0.062016,2.296498,2.76184244438326,1816.98390893734,afternoon,Summer
2021-12-25,17:30:00,2021,12,25,30,17,0.808395930135409,0.097628,2.285355,3.81841797134642,1809.17011794772,afternoon,Summer
2021-12-25,17:40:00,2021,12,25,40,17,0.374098085139635,0.053553,2.29776,1.48646458798142,1808.74994667397,afternoon,Summer
2021-12-25,17:50:00,2021,12,25,50,17,0.358101926510888,0.060838,2.296602,1.79905381667574,1818.33414743977,afternoon,Summer
2021-12-25,18:00:00,2021,12,25,0,18,0.389917389640692,0.043167,2.299623,2.28979578688867,1810.43461197495,dusk,Summer
2021-12-25,18:10:00,2021,12,25,10,18,0.784596599891124,0.114123,2.279656,3.7138081110906,1820.63660135909,dusk,Summer
2021-12-25,18:20:00,2021,12,25,20,18,0.512619205193822,0.04289,2.299676,4.09906760473024,1818.73699324533,dusk,Summer
2021-12-25,18:30:00,2021,12,25,30,18,0.470666551200329,0.040256,2.29992,3.171672052685,1815.84425957848,dusk,Summer
2021-12-25,18:40:00,2021,12,25,40,18,0.394887774363834,0.032523,2.300795,1.26524907522047,1805.20705485967,dusk,Summer
2021-12-25,18:50:00,2021,12,25,50,18,0.496229598330237,0.007416,2.302487,1.41540273359631,1811.6793097026,dusk,Summer
2021-12-25,19:00:00,2021,12,25,0,19,0.291609347072691,0.138477,2.270635,1.76904953695366,1807.71403140392,dusk,Summer
2021-12-25,19:10:00,2021,12,25,10,19,0.32418201996001,0.618738,1.598415,2.1613387396109,1823.32724324787,dusk,Summer
2021-12-25,19:20:00,2021,12,25,20,19,0.353054286406151,0.021145,2.301812,1.3538907164879601,1814.73411129832,dusk,Summer
2021-12-25,19:30:00,2021,12,25,30,19,0.377403026825037,0.055056,2.297764,2.1955481124328,1814.70240864563,dusk,Summer
2021-12-25,19:40:00,2021,12,25,40,19,0.630809268876274,0.049525,2.298773,3.12313265144602,1842.16059901831,dusk,Summer
2021-12-25,19:50:00,2021,12,25,50,19,0.575692569249534,0.073043,2.293428,2.04318582049522,1799.41810736062,dusk,Summer
2021-12-25,20:00:00,2021,12,25,0,20,0.354831087403662,0.055204,2.29694,0.758872394607489,1806.74420894485,night,Summer
2021-12-25,20:10:00,2021,12,25,10,20,0.476828333052054,0.18492,2.243194,1.20662123590994,1811.66555358452,night,Summer
2021-12-25,20:20:00,2021,12,25,20,20,0.112130894516357,0.203471,2.235183,1.53620221199668,1810.12990780724,night,Summer
2021-12-25,20:30:00,2021,12,25,30,20,0.619559636213323,0.112382,2.280859,2.926998479381,1817.89666043625,night,Summer
2021-12-25,20:40:00,2021,12,25,40,20,-0.109554879607523,0.067496,2.294557,1.13066670582235,1808.71125190682,night,Summer
2021-12-25,20:50:00,2021,12,25,50,20,0.325958111388846,0.048069,2.298423,1.21572201974883,1804.85029121784,night,Summer
2021-12-26,05:00:00,2021,12,26,0,5,0.661072602162444,0.0015790000000000001,2.302581,0.689189906274786,1807.59830258885,dawn,Summer
2021-12-26,05:10:00,2021,12,26,10,5,0.465399065902334,0.025285,2.301521,1.00140133615,1810.20139208872,dawn,Summer
2021-12-26,05:20:00,2021,12,26,20,5,0.519391056130993,0.006812,2.302506,0.883621018265549,1805.11360503552,dawn,Summer
2021-12-26,05:30:00,2021,12,26,30,5,0.683841239111106,0.013487,2.3023,2.54809299587214,1819.62990396454,dawn,Summer
2021-12-26,05:40:00,2021,12,26,40,5,0.645091815977927,0.170498,2.255593,2.13544574220776,1813.11653556774,dawn,Summer
2021-12-26,05:50:00,2021,12,26,50,5,0.806298144155735,0.024616,2.30156,3.03192821467055,1821.97888196196,dawn,Summer
2021-12-26,06:00:00,2021,12,26,0,6,0.585224886874242,0.006234,2.302523,1.90223961232925,1810.49034183649,dawn,Summer
2021-12-26,06:10:00,2021,12,26,10,6,0.790265952868824,0.055335,2.297784,4.10970476730599,1821.9814097181,dawn,Summer
2021-12-26,06:20:00,2021,12,26,20,6,0.916582795200005,0.048054,2.29886,4.21936238597564,1825.69080800292,dawn,Summer
2021-12-26,06:30:00,2021,12,26,30,6,0.754104757070821,0.464506,1.923107,2.92817891497524,1829.40098849117,dawn,Summer
2021-12-26,06:40:00,2021,12,26,40,6,0.578892149225768,0.003016,2.30257,1.41547519495248,1811.81294718814,dawn,Summer
2021-12-26,06:50:00,2021,12,26,50,6,0.788318525191626,0.034067,2.300762,6.92200415049947,1821.82502739519,dawn,Summer
2021-12-26,07:00:00,2021,12,26,0,7,0.657385947172511,0.024168,2.301635,2.93564500041651,1825.02038387393,dawn,Summer
2021-12-26,07:10:00,2021,12,26,10,7,0.593260374745143,0.00641,2.302518,1.43714886311016,1809.25668464355,dawn,Summer
2021-12-26,07:20:00,2021,12,26,20,7,0.561687870266241,0.015767,2.302164,1.00244264957883,1807.49943586401,dawn,Summer
2021-12-26,07:30:00,2021,12,26,30,7,0.343248179272384,0.128827,2.275292,3.85860154852609,1831.00916343119,dawn,Summer
2021-12-26,07:40:00,2021,12,26,40,7,0.736126498520136,0.043272,2.29956,3.05397750400545,1826.15841320861,dawn,Summer
2021-12-26,07:50:00,2021,12,26,50,7,0.564242348973098,0.047955,2.298872,4.48357149629144,1827.60374221353,dawn,Summer
2021-12-26,08:00:00,2021,12,26,0,8,0.587009383864694,0.121698,2.275686,1.72900123095983,1812.22254089446,morning,Summer
2021-12-26,08:10:00,2021,12,26,10,8,0.77348350795822,0.062864,2.296022,3.8635218989255,1825.74248839512,morning,Summer
2021-12-26,08:20:00,2021,12,26,20,8,0.583613425726943,0.413367,1.994247,1.59554536877878,1807.894264514,morning,Summer
2021-12-26,08:30:00,2021,12,26,30,8,0.574017369142201,0.058851,2.296573,1.52956530206087,1811.48782215093,morning,Summer
2021-12-26,08:40:00,2021,12,26,40,8,0.570140324994382,0.171962,2.253943,1.88687199473846,1812.65761884757,morning,Summer
2021-12-26,08:50:00,2021,12,26,50,8,0.4489988830879,0.038927,2.300014,1.55628358359497,1817.95125198336,morning,Summer
2021-12-26,09:00:00,2021,12,26,0,9,0.545888225048695,0.25504,2.197813,2.05481846715623,1832.28225693156,morning,Summer
2021-12-26,09:10:00,2021,12,26,10,9,0.59421346879232,0.822173,0.613869,3.9498826513958,1827.06361480382,morning,Summer
2021-12-26,09:20:00,2021,12,26,20,9,0.745508549018261,0.040037,2.299779,2.25186157844117,1815.72973558534,morning,Summer
2021-12-26,09:30:00,2021,12,26,30,9,0.83956344133129,0.169135,2.250323,3.39969970678572,1821.52424386121,morning,Summer
2021-12-26,09:40:00,2021,12,26,40,9,0.614137150461733,0.55527,1.730471,1.99397902160605,1840.07419013102,morning,Summer
2021-12-26,09:50:00,2021,12,26,50,9,0.607357533969159,0.241949,2.197241,1.27419360020759,1819.32061432562,morning,Summer
2021-12-26,10:00:00,2021,12,26,0,10,0.580269682726393,0.030345,2.300901,1.65802156549887,1825.58255054604,morning,Summer
2021-12-26,10:10:00,2021,12,26,10,10,0.652674776224724,0.297899,2.149407,1.81210189411937,1821.46966929389,morning,Summer
2021-12-26,10:20:00,2021,12,26,20,10,0.398357169111867,0.247004,2.200295,1.26359680625225,1817.71039366915,morning,Summer
2021-12-26,10:30:00,2021,12,26,30,10,0.612121768796933,0.562707,1.735656,1.93384949719618,1820.24808425213,morning,Summer
2021-12-26,10:40:00,2021,12,26,40,10,0.506164081785216,0.422416,2.009143,2.15906636022211,1819.07028396232,morning,Summer
2021-12-26,10:50:00,2021,12,26,50,10,0.508910076981219,0.222259,2.217357,1.11728484518024,1815.78578015254,morning,Summer
2021-12-26,11:00:00,2021,12,26,0,11,0.488421206747331,0.039857,2.300057,1.58012491981903,1812.71433710777,morning,Summer
2021-12-26,11:10:00,2021,12,26,10,11,0.538039848404081,0.036643,2.30018,1.28211056643013,1813.33635869196,morning,Summer
2021-12-26,11:20:00,2021,12,26,20,11,0.572835721242484,0.367577,2.076561,2.13463897255971,1823.45722541194,morning,Summer
2021-12-26,11:30:00,2021,12,26,30,11,0.379273261043702,0.631135,1.57202,3.10183151327827,1837.99239022273,morning,Summer
2021-12-26,11:40:00,2021,12,26,40,11,0.293867356318599,0.286576,2.169989,1.85169287716907,1815.64904344404,morning,Summer
2021-12-26,11:50:00,2021,12,26,50,11,0.62377075679767,0.203231,2.227661,1.48897065542457,1798.51762878832,morning,Summer
2021-12-26,12:00:00,2021,12,26,0,12,0.481344412275154,0.221069,2.215667,1.40952714622435,1809.60375306884,midday,Summer
2021-12-26,12:10:00,2021,12,26,10,12,0.234982749336284,0.595201,1.677413,2.14421318134249,1825.07141176849,midday,Summer
2021-12-26,12:20:00,2021,12,26,20,12,-0.0290007269582901,0.291582,2.145337,7.10719103724954,1794.20599814285,midday,Summer
2021-12-26,12:30:00,2021,12,26,30,12,0.538582376062925,0.28961,2.162065,2.11756092737514,1812.15513788066,midday,Summer
2021-12-26,12:40:00,2021,12,26,40,12,0.770943502436303,0.51239,1.844165,3.65350689595151,1847.41736694415,midday,Summer
2021-12-26,12:50:00,2021,12,26,50,12,0.429597590001947,0.165238,2.25941,2.52133375509437,1829.1807241429,midday,Summer
2021-12-26,13:00:00,2021,12,26,0,13,0.605827202823052,0.404472,2.024609,2.81888592684312,1829.66553194941,midday,Summer
2021-12-26,13:10:00,2021,12,26,10,13,0.332425016297191,0.299969,2.150339,1.53108273941333,1808.81327996577,midday,Summer
2021-12-26,13:20:00,2021,12,26,20,13,0.538393211222858,0.154467,2.260758,1.43757508205177,1807.06963563126,midday,Summer
2021-12-26,13:30:00,2021,12,26,30,13,0.496089591383282,0.408982,2.023811,3.38092865635555,1822.47211127165,midday,Summer
2021-12-26,13:40:00,2021,12,26,40,13,0.397420323048513,0.178716,2.248815,1.33491490532838,1811.94872343365,midday,Summer
2021-12-26,13:50:00,2021,12,26,50,13,0.443895485672671,0.585367,1.687963,2.06334324598259,1822.74726756506,midday,Summer
2021-12-26,14:00:00,2021,12,26,0,14,0.448233189223843,0.087961,2.289083,1.24809901786176,1809.9805036235,afternoon,Summer
2021-12-26,14:10:00,2021,12,26,10,14,0.342420243643905,0.172836,2.252907,2.81337046873243,1816.61867093704,afternoon,Summer
2021-12-26,14:20:00,2021,12,26,20,14,0.41555384457411,0.068902,2.293738,6.92832805672548,1729.65880122909,afternoon,Summer
2021-12-26,14:30:00,2021,12,26,30,14,-0.0687579432928462,0.394676,2.034963,5.2662492969171,1819.74380068557,afternoon,Summer
2021-12-26,14:40:00,2021,12,26,40,14,0.627683089200509,0.046507,2.298943,2.96989222636126,1813.91878082057,afternoon,Summer
2021-12-26,14:50:00,2021,12,26,50,14,0.504800551405304,0.075529,2.293445,2.1514074542908,1809.27091145548,afternoon,Summer
